ASV_ID	P17302_1001	P17302_1002	P17302_1003	P17302_1004	P17302_1005	P17302_1006	P17302_1007	P17302_1008	P17302_1009	P17302_1010	P17302_1011	P17302_1012	P17302_1013	P17302_1014	P17302_1015	P17302_1016	P17302_1017	P17302_1018	P17302_1019	P17302_1020	P17302_1021	P17302_1022	P17302_1023	P17302_1024	P17302_1025	P17302_1026	P17302_1027	P17302_1028	P17302_1029	P17302_1030	P17302_1031	P17302_1032	P17302_1033	P17302_1034	P17302_1035	P17302_1036	P17302_1037	P17302_1038	P17302_1039	P17302_1040	P17302_1041	P17302_1042	P17302_1043	P17302_1044	P17302_1045	P17302_1046	P17302_1047	P17302_1048	P17302_1049	P17302_1050	P17302_1051	P17302_1052	P17302_1053	P17302_1054	P17302_1055	P17302_1056	P17302_1057	P17302_1058	P17302_1059	P17302_1060	P17302_1061	P17302_1062	P17302_1063	P17302_1064	P17302_1065	P17302_1066	P17302_1067	P17302_1068	P17302_1069	P17302_1070	P17302_1071	P17302_1072	P17302_1073	P17302_1074	P17302_1075	P17302_1076	P17302_1077	P17302_1078	P17302_1079	P17302_1080	P17302_1081	P17302_1082	P17302_1083	P17302_1084	P17302_1085	P17302_1086
dfd1b5c66dad4fd25f69ad8cffcb34fd	850	738	1609	569	2044	214	45	201	14	12	247	61	67	103	663	10	10	14	6	189	51	248	54	70	6	13	376	25	32	8	265	81	372	3	5	0	94	166	18	89	261	162	34	3	49	27	0	21	9	3	10	38	0	841	9	21	35	26	90	237	796	1218	52	227	55	858	1915	334	373	667	6	1411	806	826	2623	306	40	700	37	1056	84	1445	175	41	376	1379
f7600dd883bbcd817ee6cc47d0f7ee56	385	93	409	154	203	50	112	71	11	18	170	46	22	13	430	0	9	33	20	15	46	28	10	33	0	123	84	22	26	10	408	86	37	7	90	5	61	274	99	493	42	26	57	0	23	19	27	30	46	8	22	7	0	2033	10	0	18	24	17	522	2012	222	143	135	19	495	1514	118	54	328	0	1832	2405	797	2781	73	198	3018	66	152	25	3376	804	21	592	163
76406076def630da08eedf0e0ee2ace0	249	131	220	57	746	37	160	66	13	12	123	0	178	38	106	8	0	32	0	0	0	13	0	17	0	95	50	0	11	0	222	244	0	0	14	0	91	240	0	113	84	76	24	0	30	26	0	0	11	0	0	9	0	1708	0	0	28	35	50	548	1758	78	51	87	29	962	2227	54	175	347	14	1688	1788	537	4354	136	57	2373	46	27	22	3812	498	0	650	0
0872ee96003e931447bfbda18e048d00	66	100	353	311	123	593	47	30	89	48	100	152	0	38	1379	0	0	54	34	325	975	482	93	0	27	102	562	61	565	43	6825	29	554	45	418	12	104	180	221	1242	37	354	78	7	89	89	63	54	68	44	75	0	0	501	135	0	0	0	0	89	289	1989	182	105	0	0	95	106	147	170	17	281	350	65	96	0	143	498	59	1249	332	708	844	370	96	919
d29554cd4df18489f985c44c68196025	59	0	3	3	0	0	16	15	47	14	33	115	7	39	89	30	13	4	8	384	4	0	0	77	24	290	14	247	27	105	14	6	24	73	912	31	448	504	597	7589	17	51	184	17	138	483	473	300	158	175	214	9	10	80	22	8	5	0	6	8	13	0	2796	1319	15	0	559	126	478	50	16	109	44	57	10	4	889	494	1448	5	1483	319	404	2262	14	0
d7a78db14cbb0629842daa8b8f45be2c	270	386	791	564	300	708	33	98	20	41	147	53	203	47	580	14	22	0	0	433	382	439	43	26	0	195	392	0	200	23	3113	72	509	0	51	0	56	128	36	250	113	413	66	0	11	52	0	39	0	0	26	0	0	1441	66	0	29	79	24	308	945	3222	73	93	32	97	259	111	171	389	0	884	1059	148	321	49	34	1253	41	698	136	1257	714	0	463	345
ead1c64680921c8ed395d0ecfd96a6d3	290	305	370	507	412	251	44	110	143	0	125	120	55	180	162	67	0	0	15	226	125	220	92	309	46	67	559	85	134	0	1732	210	57	35	149	0	35	273	93	122	1852	224	154	0	50	50	39	62	36	36	0	71	0	271	34	0	134	0	85	93	360	251	32	479	247	917	1080	208	1529	1685	0	1422	480	1825	1505	1096	110	621	36	93	200	487	266	20	62	67
d95aa89e81a349a92f307995a1561bd9	174	188	558	468	189	603	30	51	97	72	108	300	0	71	845	0	31	0	31	390	637	242	73	32	20	233	548	90	469	61	4359	40	333	55	526	9	155	305	449	1441	53	405	111	25	65	122	68	50	105	56	105	13	9	829	118	0	29	32	10	138	447	2103	314	205	16	60	230	101	277	241	19	341	515	54	54	32	423	433	77	426	643	366	915	541	214	179
952fb7e111f253a5d74d1b0fceca6af5	0	53	120	104	0	51	0	0	49	70	160	668	21	82	261	29	32	22	0	462	61	23	37	196	0	1106	159	387	126	93	763	0	39	265	3269	0	420	2931	1309	1041	260	641	1603	21	89	281	289	216	149	262	199	0	0	197	0	0	31	0	47	0	44	0	506	361	32	29	121	101	496	160	38	39	54	38	34	139	608	404	169	163	2105	0	377	945	32	0
d7d1974ccad74a4247379429aebc573d	421	252	287	229	102	78	196	111	190	25	212	65	315	816	10	151	0	0	0	102	12	56	12	461	47	183	36	139	86	13	162	225	14	0	21	0	86	405	16	23	2473	207	79	14	26	59	30	76	0	17	12	91	0	589	0	28	205	18	321	50	258	31	102	975	343	491	656	554	2921	1165	0	159	234	267	2664	2613	14	973	47	31	353	200	94	44	199	11
2da48aaaeeca529f359b43b1769dd40f	38	182	218	282	57	63	0	0	63	84	135	551	63	181	318	54	0	24	28	511	72	39	23	253	53	974	94	410	166	109	1043	53	33	236	2622	0	382	2167	832	919	670	700	1503	0	134	331	262	179	96	258	135	26	0	61	0	0	51	0	93	0	57	0	484	592	66	106	224	165	1030	431	21	70	53	40	78	405	419	129	130	143	1633	0	402	579	35	0
245ece6db0de9809ac932a39a7d24b89	709	206	460	402	810	114	123	116	34	0	251	74	122	30	0	24	0	19	5	0	19	4	0	0	13	48	16	9	29	0	5	973	0	0	11	0	4	11	0	0	563	5	18	2	5	0	0	16	0	0	0	38	0	550	0	0	92	20	415	119	598	8	24	931	45	507	1012	16	1435	909	0	650	724	548	5846	1096	7	224	14	0	6	1059	257	0	1525	89
202c0b8c03fdc8660cd759726727754d	0	0	9	0	0	0	0	0	74	5	12	21	5	5	13	11	0	19	111	13	2	0	12	2	0	52	19	27	150	13	66	4	187	102	1191	19	253	15	143	5062	0	9	36	3	17	45	98	102	56	31	24	0	4	36	7	5	0	0	0	0	3	6	210	134	5	0	73	48	89	9	4	43	18	2	7	0	330	2	101	57	105	11	13362	1115	17	32
f49e4b4e8f76e5f8b3e6f300172b5658	0	0	68	35	0	45	21	17	183	522	74	188	0	41	165	0	0	0	25	83	139	46	0	62	0	682	51	138	207	154	1143	0	96	115	3174	0	1106	1398	1186	1420	59	640	669	36	71	539	426	182	267	206	189	11	0	120	30	0	0	0	0	0	0	51	2627	1213	27	0	524	64	242	22	24	106	44	98	0	0	1079	183	20	143	135	0	212	888	24	36
0aa4663de19d33cbaec31569d47cf191	471	240	1100	385	3157	142	54	98	12	22	161	157	310	94	90	42	8	22	10	15	87	102	0	120	0	596	74	61	172	13	944	518	37	139	1451	0	342	904	94	1116	58	172	66	0	302	54	35	28	30	13	29	5	6	793	16	30	37	8	196	108	482	101	200	295	4	24	308	606	442	90	0	443	689	300	190	96	144	887	29	51	39	1130	402	207	1017	17
24d2713f3c816d44d90eebd913d879d1	55	99	277	224	83	95	48	23	96	66	70	315	76	145	171	35	15	10	30	194	487	522	215	259	17	453	788	134	205	71	4925	56	82	38	489	6	184	779	403	941	277	258	261	5	17	272	155	59	89	137	86	0	7	474	98	18	14	0	17	24	81	553	290	245	48	113	253	199	289	255	9	548	88	499	172	106	244	91	90	934	645	17	1353	539	72	0
c3971cca6919c2fb83c57d57efd31904	1209	1768	1614	811	672	299	105	248	7	12	344	222	81	879	69	196	0	18	0	19	10	37	6	89	7	90	126	34	22	9	84	273	13	0	0	0	92	25	6	18	218	133	0	5	11	13	0	12	0	0	18	46	0	1533	0	157	95	39	33	154	581	42	31	448	15	51	179	2952	1011	162	0	347	708	27	439	656	9	589	36	98	142	1528	210	6	452	34
75ace96b10c2ea95a7debec153c153d1	255	420	1076	1444	589	240	89	74	37	35	104	1684	177	190	390	48	4	7	4	158	93	161	36	970	20	523	117	679	42	71	1011	25	0	77	795	4	173	1562	185	281	72	392	65	4	88	32	38	15	10	39	88	13	5	160	10	100	18	0	22	62	199	4	159	211	0	13	38	2111	419	59	4	137	287	138	57	166	63	204	1173	0	714	362	248	533	129	13
11dd1eda320849735016de59c0d867a3	39	95	217	156	83	148	35	18	63	162	78	379	39	116	114	32	25	12	7	992	115	178	21	152	30	717	95	407	62	127	669	49	96	64	601	20	185	1859	482	1244	145	1185	363	25	124	356	181	88	148	166	216	7	8	378	40	6	18	12	9	42	139	309	597	362	19	19	134	92	516	84	15	187	196	93	17	21	403	527	156	119	2314	343	202	842	53	29
5db45304db6bd84db1b708ede6dd7945	15	0	0	0	0	0	0	0	0	21	86	327	37	102	0	35	0	0	0	307	11	0	0	81	0	703	38	217	0	128	0	0	27	14	189	7	960	1511	151	241	72	221	860	29	56	647	136	99	0	115	155	0	0	51	9	0	0	0	0	20	0	0	4791	2481	0	0	887	173	392	34	0	94	54	136	0	38	81	510	268	0	760	0	35	2211	13	17
d95a3b784d497268099d73a2bacaa1e9	0	10	9	28	28	0	16	0	29	0	25	66	27	21	174	0	10	7	5	156	1577	49	71	61	6	206	421	90	753	26	9940	0	99	129	1056	10	167	57	133	1092	45	56	0	0	0	164	110	92	32	109	96	0	0	414	30	6	0	0	5	0	7	171	451	175	13	0	118	165	201	36	7	27	23	21	8	3	160	113	431	11	570	11	74	45	72	8
f6d57901ce7f0b460a6810ab333ee319	222	59	192	237	124	63	76	60	34	48	94	448	0	0	302	0	0	0	17	64	215	168	40	88	0	326	167	79	56	0	1123	32	0	0	136	0	161	929	246	443	63	219	92	0	62	75	59	32	20	29	39	0	0	1413	47	0	0	62	0	302	1042	156	426	284	36	85	416	138	157	221	10	1716	1086	573	178	67	124	1716	101	0	118	1124	825	52	1003	46
796c8a3e824646f2f70d634177f2589d	59	67	116	113	32	37	47	20	113	21	135	70	27	273	104	23	0	0	0	712	38	70	75	1787	33	272	66	391	267	38	943	78	51	28	238	0	189	959	477	86	1110	172	307	6	33	497	147	106	36	97	50	7	7	270	36	139	133	10	117	32	131	833	276	504	179	343	326	1487	1239	617	15	335	131	199	197	288	116	94	57	26	356	235	137	70	152	0
3fec3b2dc391502d5d02780938545181	17	0	0	0	0	0	0	0	248	30	22	0	0	0	19	19	0	0	0	54	0	0	0	0	0	62	48	0	0	0	0	0	49	57	691	26	283	27	2949	3076	16	170	167	24	31	83	279	257	209	51	56	0	0	0	0	0	0	0	0	0	0	0	2873	1357	0	0	353	30	77	0	33	55	28	55	0	0	761	171	102	0	144	0	41	4234	33	0
3170f6094605a579e6a0e1fefd33a2a5	149	60	455	154	764	355	19	40	21	25	13	171	60	35	889	9	12	12	20	35	258	75	72	71	13	215	262	83	198	67	1505	252	31	72	715	0	173	540	93	543	181	186	59	0	86	69	59	56	33	42	44	15	0	464	12	6	36	56	147	191	670	157	99	117	36	155	495	116	335	340	7	333	771	105	412	223	164	254	50	360	103	1370	1004	292	560	512
c05e653810656bb12dd88fe05249054a	0	27	31	38	19	24	0	0	33	17	63	586	52	133	22	0	29	0	0	489	0	0	0	140	43	589	51	402	32	193	39	9	0	0	79	0	906	2141	50	115	422	97	674	0	37	569	156	65	28	162	184	14	14	53	0	19	45	0	42	0	50	0	2092	1247	65	36	468	257	1146	167	19	64	59	51	94	159	54	0	565	0	2162	32	38	1295	53	0
4d6ccaf13d1f3d17cebf70dafbea3f6f	661	349	577	582	337	52	148	140	91	97	176	1490	113	1317	238	0	0	6	0	27	83	101	8	184	20	189	0	128	79	66	820	116	17	6	42	0	784	406	21	135	386	1158	44	29	187	59	12	39	6	10	104	62	0	653	9	0	319	4	124	31	206	6	187	1037	0	22	52	0	1694	94	0	31	202	13	34	479	26	458	0	0	0	430	72	467	433	20
0e39d997dcdab3552fa88625888c6b18	5968	95	393	124	146	109	3419	2019	0	0	2850	28	11	7	1193	98	0	0	0	15	110	8	57	0	0	201	1021	6	43	0	27	5	6	7	6	0	0	4	12	7	0	0	0	0	37	0	8	0	0	0	0	7	0	131	14	0	13	0	4	0	0	6	0	15	0	0	19	7	8	11	0	0	13	3	0	0	4	248	0	0	3	72	125	0	50	0
41a2a6cfa321ba7282f000a2790d862e	0	31	33	21	0	21	0	0	145	50	45	689	62	91	78	26	15	7	37	657	34	0	0	251	12	337	52	351	121	58	78	0	45	82	797	20	269	550	168	2745	133	89	256	0	157	249	313	106	67	116	132	0	0	129	31	16	0	0	0	7	20	25	1995	892	10	0	210	282	376	32	10	84	53	40	20	23	337	441	123	48	1208	13	1718	196	20	15
29f4ad6225de48b3d295e911657ccd5f	10	8	14	5	0	5	21	0	5	25	6	271	19	0	16	17	0	12	38	73	863	99	85	54	10	175	44	345	702	15	1450	0	158	12	49	0	77	175	10	0	43	319	0	0	15	12	33	5	0	6	28	4	0	914	11	83	104	17	62	89	302	274	39	184	9	40	220	1706	299	81	0	49	482	26	85	44	6	1065	3933	17	14	397	316	18	822	246
af4d9721cc79c46eda2e10e0550cc9b2	70	0	0	0	0	17	46	23	0	0	46	80	0	0	289	0	0	7	470	288	1145	240	292	0	11	83	630	258	797	0	4473	0	768	0	78	0	0	29	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	161	78	0	9	0	10	18	54	797	0	32	78	123	208	46	72	206	0	394	72	214	423	58	0	0	28	1018	0	297	769	0	65	1773
5e0aec2460fc33726452f6e155e067c6	412	618	423	189	189	26	66	74	29	0	131	40	45	712	0	261	0	13	0	4	0	7	0	167	11	37	20	56	15	0	0	88	0	0	0	0	17	52	0	0	478	16	13	3	0	0	0	19	0	0	0	80	0	158	0	39	72	4	161	30	141	0	7	1622	68	488	1323	730	835	1053	4	103	196	75	2665	1497	4	371	15	0	13	963	48	0	160	9
91aa9101b6902563ea1aecb8bf2f5fe2	141	108	583	257	365	675	0	37	0	0	39	108	0	122	513	30	0	0	0	125	303	229	42	34	0	69	147	26	69	18	1429	69	140	0	61	0	81	215	34	241	72	99	0	0	0	34	0	22	0	0	0	0	0	638	28	0	35	0	42	230	728	910	61	82	0	71	221	179	217	256	0	510	851	147	221	113	43	483	0	1434	78	1234	303	152	214	1075
55060bfb51dc35530beac964e48e44bd	44	17	101	50	15	33	0	13	128	50	38	900	168	86	150	26	0	4	23	94	29	11	46	438	10	262	72	299	102	59	103	7	53	85	955	13	200	942	757	679	51	305	133	20	40	39	66	65	223	52	93	4	6	234	6	30	28	0	13	6	19	0	365	362	11	20	175	906	413	111	9	55	41	21	34	57	844	541	216	32	185	9	1005	2876	61	82
8d22469d2f07f89bff033820e474874b	0	2	0	0	0	0	7	0	0	0	0	0	17	0	122	0	0	0	0	0	1504	0	129	0	13	379	1080	87	733	0	11371	0	0	0	0	0	32	0	0	0	13	0	0	0	0	0	0	0	0	30	0	0	0	241	28	0	0	0	0	0	0	16	0	0	11	0	0	17	0	0	0	0	0	0	0	0	0	0	39	0	140	0	699	0	0	0
472b83fa39640e485f05a1724a6e8791	0	0	6	6	0	0	0	0	62	21	17	75	10	102	5	12	31	0	0	251	0	4	4	116	23	421	7	67	20	46	95	0	16	15	152	0	299	1136	124	373	179	181	248	7	65	519	111	64	26	132	131	0	0	406	17	12	57	0	60	0	20	21	531	422	42	36	155	261	1574	75	10	0	44	30	22	71	112	105	388	0	4504	18	32	2154	17	24
d3ab81dda95de1c1c831e831928afca2	3274	39	324	58	109	100	1871	1053	0	2	2238	108	17	13	4175	413	0	2	1	7	121	12	120	5	4	43	1541	22	74	0	16	0	0	4	17	0	0	22	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	8	0	19	0
bf20aaf9594e1d1bf41e4e14bf1fe841	76	46	144	114	466	53	0	36	63	56	46	77	49	39	101	0	0	0	0	184	66	100	9	29	9	333	197	26	32	21	986	47	56	7	35	0	92	779	221	506	78	273	196	14	72	325	34	40	90	31	44	0	0	873	32	0	19	42	0	216	800	1677	255	123	43	98	215	56	173	312	0	1108	620	235	90	31	316	1069	50	27	185	264	358	67	211	59
a7e194b4ea4b1df360fce3d3770d58ee	38	23	79	73	9	16	0	12	45	71	97	200	10	38	208	0	5	11	9	93	194	210	100	87	7	630	190	93	160	60	3781	22	19	31	399	0	287	1254	753	594	76	252	467	5	62	276	165	84	186	102	58	0	8	37	14	0	5	0	0	0	19	35	324	209	5	14	25	42	156	39	20	113	63	154	21	53	469	181	42	238	337	83	622	915	27	0
0be5eb2e2ac54924e100e945705ea7c4	222	529	117	17	0	11	0	56	307	2	154	0	0	13	0	7	0	0	0	0	0	0	5	0	54	16	0	0	17	0	0	14	11	0	0	0	0	0	0	0	3721	0	0	8	0	5	7	74	0	0	0	337	0	0	0	0	13	0	0	0	19	0	0	0	182	178	310	0	0	6025	8	19	25	45	117	2480	0	0	0	0	5	0	40	2	275	0
c750452151a7570b94c64f9fcb207d33	224	129	468	339	252	103	83	36	0	39	103	371	29	41	150	0	4	21	0	43	75	0	0	145	17	140	37	110	0	32	499	55	0	26	70	0	76	451	77	127	71	156	66	5	68	44	0	0	0	0	55	8	0	874	0	30	37	0	0	233	745	61	117	138	0	68	227	384	249	141	0	891	924	389	130	103	56	1285	114	27	150	1298	473	68	941	69
e0d3aef2c75c6ec7e96301c8e69ab9fa	497	113	241	83	483	69	72	116	0	0	179	131	53	42	47	0	0	0	0	0	42	115	0	38	0	100	50	31	0	0	456	186	0	0	72	0	85	274	91	152	99	168	31	0	42	35	0	0	0	0	0	0	0	733	0	0	0	0	38	136	551	215	45	77	0	179	297	166	183	170	0	1900	681	1940	834	137	71	720	42	105	151	396	171	75	304	478
e81e42b8e9e050bb87b7117f42dbf049	323	148	460	141	4800	114	39	54	0	15	57	48	344	23	11	17	0	9	0	8	105	199	32	15	0	129	151	22	25	4	783	147	8	0	42	0	209	650	27	120	56	91	26	0	122	39	0	14	24	7	7	5	0	201	0	14	14	0	235	73	257	261	48	75	0	193	344	220	144	77	0	115	321	115	288	75	76	550	19	344	24	493	110	7	407	0
2852304d3fe23aac73c6976d56bdf3f7	5429	56	327	82	97	89	2719	1626	0	0	2421	0	6	0	679	104	0	4	0	0	88	0	49	0	0	62	491	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	36	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	204	38	0	29	0
3451a03945f809e8f5d5a86e2d914717	89	138	141	88	176	28	8	26	87	27	28	252	27	71	138	33	8	8	24	69	94	35	24	77	15	138	86	114	336	87	1289	25	81	72	637	11	299	233	64	3365	27	155	46	9	111	140	53	16	22	16	81	4	4	73	24	57	11	7	7	27	99	140	78	59	0	10	57	462	173	50	0	43	135	9	15	19	99	257	43	1792	382	3	831	360	121	31
eecfebe787e6d6dcb18de04813aeb7b9	0	0	0	0	0	0	0	0	188	109	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	290	0	0	62	57	63	0	25	0	2146	0	797	87	1107	737	0	383	230	36	0	101	231	211	211	74	56	0	0	113	0	0	0	0	0	0	0	0	2803	1125	0	0	610	0	72	0	0	106	25	84	0	0	750	0	47	0	54	67	38	1572	0	0
9182e5b5c4f45301a877817aa4568592	152	48	836	156	191	1269	39	0	16	13	76	202	48	553	495	123	0	11	0	20	83	74	0	56	0	41	45	88	62	5	268	40	84	0	66	0	90	116	121	60	82	81	11	0	28	0	0	11	21	6	14	16	0	410	0	54	83	8	53	76	390	57	36	103	0	90	224	1575	172	244	0	394	501	222	241	273	43	510	43	306	41	1269	211	69	312	474
bfbb41fc686730dd0f3e13df27759598	0	0	0	0	60	0	0	0	51	34	18	144	12	11	243	11	0	0	0	47	416	151	47	53	0	293	267	70	237	52	3257	0	0	94	1004	7	211	544	432	1481	0	126	104	0	71	124	111	101	145	55	65	0	6	110	0	0	0	0	0	0	0	34	266	186	0	0	38	31	181	0	0	43	63	0	0	0	900	0	28	383	123	0	509	741	0	454
0ed6ada3b27ee4c593225c0c1bae3127	61	100	1046	1136	62	1568	62	0	38	43	57	108	0	169	371	0	0	0	0	147	0	112	0	58	0	193	87	97	0	0	356	0	134	0	869	0	300	557	241	234	117	180	141	0	0	140	99	0	0	50	59	0	0	60	0	0	0	0	0	0	0	188	945	501	0	0	367	0	112	148	0	243	0	362	0	57	153	0	127	304	407	123	210	407	142	382
08c70e0579f60758e349538915f97ba9	168	8	5	7	6	9	119	53	83	0	98	26	31	312	0	53	4	3	0	158	0	0	0	381	19	29	3	58	4	0	7	3	6	0	2	0	22	42	0	0	1112	24	0	0	29	35	4	21	0	0	6	19	10	750	0	89	313	16	195	56	130	41	26	588	398	111	249	1268	3766	495	0	52	120	29	643	274	4	310	7	8	635	273	113	0	90	25
1f8ad8e19d57de558a88ed9fb9be9858	655	298	1018	398	231	58	46	133	0	0	81	0	244	415	0	91	0	8	0	0	0	0	0	28	7	22	0	0	0	0	0	78	0	0	0	0	0	28	0	0	273	27	0	0	0	0	0	0	0	0	0	22	0	834	0	15	101	18	76	201	664	0	20	353	21	115	375	313	384	488	3	327	687	86	879	577	9	2034	36	0	23	511	236	0	211	59
fbdf381af39b887d91a2a6c97bc24106	45	0	5	0	0	3	0	2	3	0	0	54	11	0	135	7	0	12	194	45	1952	130	342	3	5	255	794	1270	1185	0	3246	0	430	7	48	0	9	18	7	8	7	3	3	0	6	5	11	0	0	3	12	0	0	576	83	0	6	0	3	15	59	53	0	26	0	5	39	18	33	24	0	48	78	21	56	4	3	289	162	98	18	163	665	50	235	632
efee00e38ecedb599e96184df7e697ff	316	98	443	251	93	700	220	62	17	0	145	0	66	268	53	45	0	0	0	30	24	49	15	113	0	34	37	21	7	0	45	27	138	0	0	0	15	19	0	0	454	62	13	0	0	0	0	16	0	0	0	11	0	112	0	10	10	8	36	22	61	92	7	168	82	405	735	137	240	536	7	2283	225	1510	1617	425	0	0	0	117	41	79	10	0	415	365
1dc6d60a929782e2bb2f4e6e5b6cc01f	18	64	191	122	68	119	0	24	90	42	133	88	13	24	300	22	12	17	11	204	89	140	33	47	0	496	145	46	66	31	770	31	57	12	137	0	92	1267	1542	546	44	157	828	0	57	173	87	86	241	55	48	0	0	120	33	0	0	0	0	0	86	583	172	113	34	41	134	37	121	121	13	265	85	122	47	22	808	146	21	132	357	189	382	430	38	0
1b7ed02b8714bde185ac20d425aedf4b	0	12	72	283	0	168	0	7	10	35	46	205	0	45	527	0	9	11	11	263	145	104	43	48	33	93	185	174	86	123	761	0	32	37	640	7	493	714	215	807	43	256	288	0	28	647	278	111	51	247	177	0	8	111	14	0	0	0	11	0	16	53	683	308	7	8	65	44	293	19	13	58	73	41	0	26	174	147	35	2051	186	24	268	115	11	29
d222de8962ff9704ba32af91221dbd1b	0	0	0	0	0	0	0	0	27	26	46	40	0	41	144	0	0	0	0	153	124	202	92	48	0	367	381	36	712	0	2245	0	35	37	507	0	157	862	984	483	77	130	439	0	0	106	119	49	144	74	0	0	0	161	116	0	0	0	0	0	0	584	225	178	63	244	408	40	93	204	0	203	49	145	62	35	338	159	0	306	281	210	270	65	0	0
7208feb3afd481ebd51c04bb97e20644	53	0	13	8	0	12	21	17	14	0	7	87	0	0	759	4	7	6	142	24	318	233	150	25	0	142	489	57	232	19	1375	0	102	54	411	0	46	109	148	586	20	16	24	0	0	9	62	45	60	21	16	0	3	114	19	0	0	0	6	5	26	96	86	48	10	26	107	22	52	23	0	171	37	106	68	18	301	64	0	2470	12	8	652	67	24	2437
33e037df431ac5b83394583ba90143a9	0	10	25	15	0	0	0	0	76	16	86	85	21	135	0	18	15	0	0	112	0	0	0	43	0	259	32	89	0	102	11	0	0	0	22	0	1087	799	68	72	54	83	643	0	0	665	101	56	10	64	72	0	0	128	0	0	0	0	10	12	13	0	2892	1583	0	0	448	116	273	46	0	118	64	82	0	17	42	0	265	0	1268	0	25	370	52	0
a26984e55d7e8ccc9dc23a045279e02b	41	32	150	142	54	146	14	18	58	37	34	164	19	0	565	0	0	22	7	55	693	350	103	12	0	205	368	51	443	43	3672	17	207	19	189	0	68	181	176	426	23	165	76	9	0	43	31	38	44	15	55	0	6	214	55	5	0	11	12	33	126	377	133	96	0	0	17	45	78	30	0	178	122	31	35	11	140	104	34	416	69	238	419	245	50	32
14e37c8570d457691428c2a2ba625a6e	46	47	35	11	20	4	0	11	90	21	43	184	14	23	164	11	9	0	0	38	10	3	0	48	0	159	52	27	16	10	61	28	16	31	438	9	225	277	651	3527	69	197	187	4	34	39	155	206	268	17	42	4	5	88	9	6	0	0	6	7	19	11	220	163	21	17	0	109	144	27	0	41	31	23	28	43	1356	449	237	2	707	0	31	1172	26	5
4f1cf0253c18bea5172c557e02c4007c	107	720	428	303	294	86	22	14	56	9	58	320	14	67	7	8	0	10	6	128	51	79	9	89	26	77	100	111	37	39	383	97	5	0	11	0	61	178	9	35	534	50	32	0	40	32	9	22	0	11	27	43	4	191	13	41	19	9	10	66	239	60	20	63	26	65	206	711	263	334	6	105	268	63	71	307	10	742	28	1250	330	1079	191	25	844	31
fb61b13aa3d84dc0c9d637a88e349f5f	129	5	20	6	0	157	27	13	18	6	22	111	0	6	198	7	0	3	11	157	303	75	40	12	10	95	28	5	53	51	2113	10	245	3	0	0	112	30	5	39	127	35	2	0	4	16	0	4	0	0	57	8	0	361	26	3	41	15	27	32	148	199	10	102	32	120	298	74	304	583	0	17	173	13	868	62	4	160	546	896	30	689	132	40	1790	235
2a5a2c8c8d150eee94f2c76a7b0a26b0	192	12	9	0	0	22	76	63	11	0	164	0	70	9	0	0	0	7	0	0	10	78	0	42	0	0	36	0	0	0	62	0	0	0	0	0	12	20	0	0	136	41	7	0	0	0	0	0	0	0	0	6	0	316	0	12	11	20	0	97	255	95	19	43	131	735	1167	72	37	305	0	586	416	1704	3786	61	0	762	0	0	33	436	72	0	35	55
f3931878c88c9d308370e5e20aa824b3	0	17	55	277	28	17	0	0	5	12	9	162	17	7	156	0	0	5	20	102	299	2096	200	57	5	191	1147	36	315	4	4062	0	181	3	9	0	74	502	76	72	37	111	52	0	0	48	10	9	12	13	19	4	0	123	31	10	0	0	7	0	12	133	35	31	7	4	20	163	59	50	0	14	8	30	17	9	47	0	0	37	112	0	354	6	69	357
f469ec11ac25ecabc19c78478bdb0c13	23	8	13	28	12	19	44	9	54	13	94	13	13	38	36	7	0	0	0	253	14	86	40	270	17	108	151	45	234	8	1392	33	35	12	207	0	69	278	167	186	567	105	241	0	52	147	146	52	22	43	0	0	0	182	54	25	52	0	43	23	91	1477	194	218	186	412	432	208	421	514	0	303	106	330	127	114	72	424	14	23	297	212	87	19	43	0
7321101808dc409283bed5fcc53db58e	219	36	399	241	66	912	167	73	0	16	36	29	0	26	231	0	6	6	9	93	79	233	66	27	0	91	192	18	30	10	561	24	175	0	30	0	22	185	121	73	37	22	21	0	7	15	6	16	13	11	16	0	0	209	0	0	0	0	0	41	108	184	61	41	0	86	282	33	42	69	0	2407	245	1328	261	54	58	0	11	602	25	173	179	67	145	492
e91d6d97c6de877fa4e852ee818767f3	67	0	19	0	0	0	42	16	0	0	44	0	0	0	882	0	0	0	7017	22	684	29	125	0	0	80	91	253	333	0	794	0	39	0	73	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	636	0	0	0	0	17	206
